FA,GGBS,SF,MK,FA.1,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
154.4,966.183,62.877,46.514,808.058,0.0,15.483,155.298,311.221,103.334,0.385,0.0,0.0,0.0,95.192,23.489,143.339
586.332,226.967,22.676,26.002,975.02,416.078,14.317,89.219,173.723,169.962,0.0,0.0,2.138,0.0,26.559,24.046,32.911
226.258,123.259,5.848,211.012,458.174,990.088,12.304,117.124,192.585,11.84,0.0,0.0,0.24,0.0,0.0,20.399,33.629
411.932,111.354,0.144,44.547,817.628,915.684,14.038,93.793,194.326,5.822,0.029,0.0,2.092,0.0,73.936,24.046,49.39
313.107,140.226,2.826,362.782,302.069,749.028,13.445,174.102,294.974,18.883,0.055,0.055,1.804,0.0,0.0,21.299,31.948
380.221,121.636,0.0,5.13,585.829,1121.363,10.701,71.851,166.731,0.0,0.0,0.0,0.0,0.0,77.012,22.506,46.757
448.069,134.146,1.308,0.0,1213.738,207.934,10.827,86.727,181.793,19.644,0.271,0.028,0.84,0.0,0.0,22.887,27.222
441.017,68.03,0.14,32.546,756.808,1083.606,14.675,90.581,193.703,0.426,0.005,0.131,0.048,0.0,78.594,23.447,45.306
314.099,219.278,0.0,26.954,994.505,614.888,12.09,95.504,214.424,0.0,0.212,0.0,1.212,0.0,50.672,23.205,50.512
416.978,232.195,4.094,32.01,888.368,398.281,11.356,80.257,129.783,108.518,0.092,0.098,0.0,0.0,29.545,24.434,44.194
309.795,227.33,20.18,90.469,644.574,327.793,12.106,125.52,235.758,32.919,0.057,0.18,1.257,0.0,23.603,21.285,48.156
311.055,867.125,71.202,109.261,669.41,0.0,15.185,179.02,320.614,74.284,0.709,0.0,0.0,0.0,85.028,22.453,141.916
388.312,110.39,0.0,30.318,681.854,818.873,11.659,75.228,150.733,27.755,0.0,0.023,0.324,0.0,53.097,22.528,36.165
357.316,132.089,0.0,30.8,1115.94,711.343,7.061,80.57,163.673,0.0,0.119,0.0,0.0,0.0,41.621,22.974,44.023
294.515,169.884,9.838,0.0,781.544,951.931,10.261,79.592,161.164,15.258,0.11,0.157,3.792,15.94,34.139,21.972,45.607
697.633,441.339,95.527,53.27,329.86,222.277,9.72,281.795,413.67,37.427,0.43,0.345,7.095,3.342,39.988,19.961,67.079
394.868,106.494,0.0,41.116,1299.667,489.12,9.759,87.013,183.091,0.0,0.197,0.0,0.454,0.0,63.973,21.909,46.103
470.522,130.945,4.811,30.56,945.382,497.871,12.951,89.577,191.915,20.313,0.2,0.1,1.748,0.0,3.718,23.063,28.781
473.347,74.839,0.0,53.233,660.832,1121.454,13.191,90.467,191.9,0.0,0.012,0.0,1.296,0.0,80.488,22.45,46.744
234.592,217.756,0.0,11.991,593.633,1217.968,10.536,76.936,126.22,0.0,0.0,0.0,0.0,0.0,61.824,23.037,47.958
401.277,171.584,0.0,85.547,596.856,836.403,11.252,115.762,246.235,0.0,0.289,0.459,13.926,53.523,15.134,23.34,41.83
316.605,156.323,0.0,23.422,664.877,1212.398,10.761,76.935,129.688,0.0,0.0,0.0,0.0,0.0,97.812,22.971,53.152
412.019,228.439,3.632,7.365,925.971,398.742,12.494,99.559,190.388,119.397,0.148,0.0,4.5,29.972,15.678,23.054,36.259
108.875,420.381,0.0,14.123,855.98,636.66,9.823,95.402,181.182,5.85,0.0,0.0,0.0,0.0,31.52,22.405,60.608
267.924,257.221,0.0,9.72,544.066,1112.194,13.235,86.06,134.279,4.333,0.0,0.05,0.53,0.0,24.955,23.365,46.114
674.566,146.931,8.244,18.603,1272.206,98.625,11.59,60.712,101.341,208.559,0.157,0.0,0.0,0.0,14.49,24.371,22.897
468.109,63.139,0.0,0.0,675.381,1008.331,13.785,87.636,149.875,5.774,0.0,0.0,0.0,0.0,0.0,22.526,25.26
322.493,121.116,1.138,0.0,455.399,1398.859,12.048,75.305,139.534,9.522,0.0,0.018,0.379,0.0,13.454,23.123,34.336
131.385,233.431,0.69,344.077,503.608,829.117,13.539,132.746,193.03,10.89,0.0,0.0,0.0,0.0,6.581,21.804,42.895
425.943,325.382,10.323,55.717,562.721,510.915,11.574,170.362,302.689,18.127,0.247,0.164,15.376,62.092,18.683,19.798,61.159
433.821,124.284,7.545,0.0,541.172,1019.895,12.774,78.029,126.316,35.49,0.0,0.0,0.746,0.0,19.107,24.508,34.098
501.425,74.398,1.779,24.741,578.507,898.962,13.211,83.267,163.899,4.187,0.099,0.012,1.686,0.0,34.317,22.879,41.331
358.515,183.834,0.0,0.0,882.783,827.028,13.424,96.668,203.21,0.0,0.283,0.0,1.115,0.0,24.252,24.482,41.904
493.896,110.885,11.988,20.516,663.559,753.197,13.88,77.918,145.916,68.694,0.0,0.071,0.15,0.0,8.091,22.48,26.547
265.092,152.995,0.0,0.0,621.576,999.193,9.506,74.806,144.995,7.514,0.0,0.0,0.0,0.0,7.263,22.006,33.266
359.654,464.473,47.935,18.795,887.185,0.0,13.782,145.614,318.368,84.447,1.102,0.0,11.297,79.758,40.967,23.037,83.238
149.66,415.843,0.0,8.657,709.899,654.13,9.9,89.685,166.444,6.327,0.0,0.0,0.0,0.0,18.672,21.858,60.366
35.508,700.815,0.0,22.624,731.092,669.608,12.278,109.038,223.77,20.363,0.0,0.0,0.0,0.0,75.456,23.508,93.291
625.83,341.364,30.44,0.0,1405.861,0.0,13.681,83.666,196.623,293.025,0.108,0.0,0.0,0.704,50.663,26.845,46.32
272.421,838.558,100.797,60.676,767.017,0.0,14.686,176.178,288.814,18.025,0.513,0.0,0.0,3.605,70.642,22.077,138.624
588.04,28.29,0.0,5.11,456.783,970.813,16.323,98.842,168.519,5.68,0.0,0.0,1.245,0.0,23.106,21.789,36.975
139.117,601.948,2.704,0.0,793.872,552.266,9.343,118.353,215.289,14.186,0.02,0.0,0.0,0.0,34.041,23.704,87.358
201.697,577.909,13.957,169.156,595.709,321.649,12.407,162.205,295.211,10.446,0.526,0.0,2.625,29.618,10.831,21.371,73.876
389.865,150.51,0.0,12.181,1138.724,398.626,13.103,88.83,217.002,3.377,0.149,0.0,1.2,0.0,52.058,22.317,42.586
302.41,166.878,0.0,0.0,753.107,968.439,11.326,83.531,159.62,5.72,0.148,0.122,0.335,0.0,0.0,20.591,36.041
535.962,50.233,0.0,32.739,627.97,1069.309,17.338,94.822,221.1,0.0,0.0,0.0,0.259,0.0,139.943,23.607,53.774
159.26,442.739,0.0,0.0,739.103,695.683,7.623,100.715,164.47,0.0,0.02,0.104,0.0,0.0,20.05,23.128,57.852
417.037,758.715,112.574,111.987,812.4,0.0,12.796,221.705,345.956,29.429,0.21,0.002,2.123,0.0,30.886,21.702,120.152
319.833,141.529,0.0,0.0,658.861,904.285,8.236,76.944,169.868,0.0,0.0,0.0,1.695,0.0,20.697,19.054,35.262
799.888,541.97,132.272,0.0,981.275,0.0,11.461,200.989,272.076,255.551,0.128,0.0,0.0,0.0,41.727,23.42,67.288
434.44,47.562,0.0,6.57,414.058,1324.199,15.177,84.812,151.222,2.427,0.0,0.0,1.227,0.0,44.702,22.368,39.173
499.925,41.666,0.0,6.149,362.399,1282.108,14.714,90.179,165.63,0.0,0.04,0.0,0.902,0.0,42.531,21.28,39.882
132.466,88.167,3.135,337.611,472.768,898.027,13.195,126.93,205.132,23.052,0.0,0.0,0.896,0.0,12.293,22.531,39.413
337.923,819.625,73.163,21.294,523.149,137.666,12.732,202.037,354.167,36.883,1.11,0.0,9.125,57.328,19.634,20.419,125.38
296.522,189.999,0.0,4.289,605.634,895.178,13.548,109.3,199.319,11.281,0.089,0.0,2.65,0.0,4.154,19.678,42.067
402.089,238.468,0.0,17.683,927.379,714.613,13.991,82.655,117.155,154.488,0.0,0.0,0.0,0.0,22.931,20.558,40.742
363.668,130.083,5.6,11.784,911.683,921.889,13.531,81.016,200.226,0.0,0.061,0.034,1.948,1.344,86.013,24.062,53.122
569.776,80.211,5.392,34.924,754.794,717.438,15.813,102.972,219.98,1.07,0.07,0.137,1.455,0.0,49.022,22.089,37.535
369.11,99.934,0.0,18.944,664.751,982.757,12.969,84.842,192.192,3.001,0.042,0.0,0.474,0.0,66.322,24.068,45.484
303.786,161.344,0.0,3.507,674.774,751.712,10.304,75.033,145.395,3.295,0.133,0.032,0.0,0.0,0.0,24.341,32.369
360.386,209.59,1.261,5.473,637.752,916.593,14.404,93.307,165.282,43.2,0.0,0.0,0.0,0.0,28.23,22.83,42.622
473.159,55.734,1.406,32.812,585.439,1218.41,13.906,85.911,155.07,0.0,0.023,0.0,2.245,0.0,59.125,21.918,43.5
528.442,164.663,11.021,38.15,863.573,454.723,13.995,70.958,144.472,130.994,0.025,0.025,0.0,0.0,54.288,24.798,38.761
444.845,72.974,2.729,13.99,663.947,1018.091,14.34,96.461,194.752,0.0,0.028,0.0,1.52,0.0,39.881,22.291,40.243
377.76,103.892,0.0,12.577,596.454,1073.258,11.235,73.737,128.557,8.773,0.061,0.0,1.148,0.0,19.586,22.651,33.966
340.326,313.546,5.695,21.951,1076.978,0.0,12.756,128.543,274.112,16.594,0.767,0.0,1.772,0.0,15.421,20.135,53.676
623.23,206.643,32.05,0.0,679.776,413.668,10.64,169.299,318.224,66.019,1.058,0.408,31.647,157.17,27.844,20.028,35.253
414.625,127.285,0.0,4.538,435.69,1155.347,10.459,84.348,146.72,5.886,0.228,0.0,1.961,0.0,19.253,23.965,36.607
366.068,130.976,0.0,40.689,735.11,827.443,9.814,81.786,175.239,14.62,0.044,0.038,0.643,0.0,62.281,22.455,42.437
305.342,121.559,0.0,11.293,670.247,1276.322,11.882,70.533,146.742,1.77,0.0,0.129,0.0,0.0,71.884,21.521,44.024
185.164,326.482,0.787,0.0,704.778,650.39,13.04,93.625,170.109,0.0,0.0,0.0,0.0,0.0,51.511,20.598,60.966
466.175,76.5,0.0,37.863,908.364,988.533,13.989,81.925,208.92,0.0,0.017,0.0,1.676,0.0,81.696,23.651,45.973
68.88,457.719,0.0,0.0,665.491,1042.712,9.052,92.494,143.923,6.819,0.0,0.0,0.0,0.0,19.09,21.264,56.313
244.398,395.784,14.753,11.066,603.727,899.193,12.441,112.241,217.341,28.979,0.099,0.0,1.898,4.522,18.723,22.552,58.529
385.045,109.638,0.0,23.98,669.064,1210.532,13.679,79.351,177.784,2.044,0.0,0.161,1.195,0.0,95.802,23.948,51.87
145.309,130.286,0.0,488.119,457.936,923.183,11.585,142.068,256.721,23.362,0.0,0.154,1.894,0.0,11.916,21.272,37.779
321.131,183.161,0.627,14.126,727.129,806.567,8.247,89.619,170.31,5.049,0.05,0.0,1.215,1.545,35.056,22.523,44.577
283.772,171.907,0.382,0.138,581.938,933.347,13.2,77.131,143.98,0.0,0.0,0.0,1.406,0.0,19.679,22.479,40.113
363.772,128.351,0.0,17.342,723.07,835.555,10.472,87.189,175.598,0.0,0.055,0.0,2.792,12.649,27.776,21.974,37.232
307.276,163.164,0.0,7.498,746.142,994.865,13.184,89.327,194.64,3.711,0.0,0.0,0.0,0.0,100.106,22.19,53.774
198.748,443.69,0.0,0.0,917.654,501.631,10.071,121.422,201.659,9.99,0.389,0.288,0.329,0.0,7.978,21.538,63.439
422.811,81.965,0.0,13.234,583.896,1308.848,14.444,83.042,182.744,3.029,0.0,0.102,1.225,0.0,92.55,22.027,50.389
652.454,248.544,30.96,0.0,870.441,413.849,9.93,194.724,345.95,51.726,0.966,0.0,17.732,64.272,24.182,20.227,34.06
489.17,89.52,0.0,22.926,573.211,1220.366,13.361,83.499,161.059,26.899,0.0,0.0,0.479,0.0,68.681,24.274,44.137
585.88,81.881,1.372,43.353,942.714,316.403,14.986,89.112,158.577,92.473,0.016,0.0,0.061,0.0,33.906,22.491,31.991
325.959,170.46,0.0,370.258,463.322,704.832,9.076,184.625,380.915,20.173,0.046,0.947,18.85,86.907,14.365,17.441,33.908
508.29,98.459,6.547,53.455,847.561,649.431,13.888,81.72,178.065,31.24,0.167,0.043,2.387,0.0,39.996,23.291,40.345
309.783,381.498,4.884,22.48,872.836,351.148,12.681,94.168,185.935,105.657,0.0,0.0,0.0,0.0,30.791,20.042,58.543
363.886,362.861,9.252,0.0,1202.966,0.0,11.122,153.91,310.038,0.0,1.504,0.167,8.992,10.597,7.249,22.6,71.051
358.528,299.894,8.036,0.0,1291.012,0.0,12.588,119.124,284.179,0.0,1.015,0.069,4.304,0.0,36.706,22.799,60.582
395.725,486.734,15.976,78.529,487.525,701.34,10.839,168.875,332.217,0.0,0.431,0.191,17.285,89.963,14.45,20.89,78.169
273.961,218.576,0.0,0.0,740.48,960.043,9.862,85.653,163.756,11.155,0.034,0.0,0.825,0.0,59.727,22.653,47.704
304.695,426.486,20.711,13.159,1054.935,0.0,13.463,152.035,325.519,16.138,1.4,0.0,7.548,30.852,41.522,23.341,85.275
622.914,938.809,137.38,39.528,1010.584,0.0,13.051,192.779,329.654,187.177,0.554,0.0,0.0,0.0,40.128,24.197,131.88
57.367,133.521,0.0,537.714,459.936,800.849,12.639,149.102,260.695,20.204,0.0,0.075,0.0,0.0,9.766,20.676,34.299
343.388,125.734,4.141,27.15,971.374,836.14,9.301,77.904,181.331,2.083,0.195,0.0,0.59,11.846,60.744,23.566,47.582
237.928,369.594,13.25,2.028,878.953,742.618,10.018,91.012,173.73,83.904,0.0,0.0,0.0,0.0,57.09,24.142,62.838
470.426,55.572,0.0,7.027,591.495,1145.603,12.544,82.622,156.365,0.0,0.028,0.0,2.018,0.0,18.753,22.075,34.007
386.763,108.621,10.483,0.0,441.742,1176.934,13.155,91.19,135.815,0.0,0.0,0.0,0.0,0.0,0.0,20.232,23.506
349.731,151.044,0.0,0.0,710.448,762.084,10.458,76.426,150.762,26.265,0.022,0.159,0.77,0.0,17.143,24.232,36.565
248.264,756.709,37.034,10.305,1170.845,0.0,12.844,189.026,346.069,14.24,1.69,0.163,2.907,0.0,24.794,23.758,117.188
411.152,714.91,100.598,0.0,523.416,282.228,12.982,192.905,320.733,66.84,0.678,0.091,5.676,42.489,17.998,19.304,113.823
285.663,145.155,0.0,0.0,613.216,1112.491,6.928,67.247,120.586,0.0,0.023,0.053,0.0,0.0,2.958,22.764,29.229
294.996,283.786,16.847,0.0,888.275,380.485,11.41,114.206,225.277,33.072,0.478,0.0,3.812,24.324,14.406,22.459,50.635
420.564,115.765,0.0,7.726,795.129,922.693,11.289,85.107,182.161,1.056,0.077,0.028,0.601,0.0,26.485,23.689,41.412
311.646,158.063,0.606,0.0,708.899,1069.249,13.909,78.606,170.922,0.0,0.0,0.0,0.0,0.0,60.977,23.555,44.901
254.594,167.892,0.0,481.322,475.792,423.797,10.544,178.231,347.217,13.126,0.144,0.443,13.632,38.247,13.095,20.895,36.525
397.345,121.683,2.307,0.0,727.082,911.46,11.408,81.974,171.983,0.0,0.053,0.126,1.173,0.0,17.034,21.669,33.352
385.854,99.085,0.0,5.832,352.971,1150.657,14.984,101.078,182.98,9.169,0.0,0.0,0.0,0.0,11.045,22.483,37.817
861.61,478.88,109.563,0.0,665.954,201.746,11.049,218.85,349.829,164.524,0.296,0.076,19.48,84.92,33.475,21.435,72.573
541.807,162.934,11.877,28.655,1046.981,238.107,13.269,88.626,187.231,147.938,0.069,0.0,0.657,0.0,49.576,23.489,34.487
385.362,66.623,0.0,0.0,366.749,1480.782,13.12,72.916,132.248,0.0,0.0,0.0,0.349,0.0,5.429,22.843,31.62
329.651,195.287,5.496,0.0,693.306,716.817,9.827,93.187,169.639,11.818,0.134,0.161,5.63,22.334,9.811,22.239,42.152
404.273,116.161,0.0,25.729,828.052,747.102,13.399,94.822,188.411,5.062,0.0,0.066,1.828,0.0,76.208,23.244,48.636
357.477,129.155,0.0,188.53,588.388,985.501,13.079,112.272,176.907,41.705,0.0,0.0,0.0,0.0,0.0,22.819,28.628
147.36,641.951,16.772,13.639,703.849,525.983,13.854,121.11,198.162,18.385,0.0,0.0,0.0,0.0,43.004,22.711,93.906
609.143,732.383,106.269,23.56,1092.218,0.0,14.035,164.595,336.304,233.65,0.314,0.0,2.151,0.0,57.509,23.415,109.591
442.076,171.983,0.0,3.317,848.972,395.782,11.715,104.44,171.483,74.058,0.0,0.0,2.576,0.0,10.966,20.286,28.214
263.302,493.839,14.181,7.529,1008.476,83.442,12.733,148.395,297.194,9.585,1.096,0.068,3.249,16.893,11.891,23.573,79.14
391.557,97.478,2.832,78.884,318.694,809.832,15.079,124.048,190.754,4.183,0.0,0.097,0.0,0.0,12.038,21.979,42.039
113.091,180.342,1.831,249.801,676.943,961.575,13.873,117.815,184.028,20.356,0.0,0.156,1.269,0.0,60.625,22.082,49.717
324.874,754.972,75.875,5.055,561.152,127.093,12.557,173.434,286.649,44.094,0.24,0.06,6.429,15.265,23.161,18.555,111.275
209.93,929.228,67.716,18.528,637.95,0.0,14.512,179.412,325.743,36.059,1.019,0.227,7.815,68.67,16.109,22.612,135.182
467.975,636.872,74.604,66.183,401.251,717.114,13.521,194.289,359.074,45.004,1.061,0.109,31.364,188.752,41.165,20.797,117.278
361.914,188.939,4.619,24.147,780.469,893.133,11.175,75.42,150.336,38.353,0.06,0.019,1.275,0.0,82.079,24.616,45.582
219.454,816.072,71.922,72.856,665.207,87.287,14.427,157.245,292.965,85.017,0.54,0.0,0.0,3.281,44.585,20.175,121.115
406.973,164.834,0.894,0.0,789.769,785.818,7.777,92.95,176.709,51.266,0.0,0.153,7.082,6.688,13.007,21.686,33.002
282.154,59.925,0.0,236.701,238.638,953.122,14.905,131.455,189.93,16.905,0.0,0.036,1.187,0.0,0.0,22.68,36.957
310.062,881.377,52.0,113.807,686.994,0.0,13.123,206.742,356.94,38.967,0.644,0.0,0.824,0.0,33.385,20.434,126.501
300.509,184.204,0.0,0.0,655.074,937.352,3.001,78.335,126.385,0.0,0.0,0.157,0.0,0.0,12.63,20.062,32.88
388.522,71.956,0.0,1.238,425.733,1304.58,14.883,83.673,138.21,5.942,0.0,0.025,1.467,0.0,21.62,22.087,34.824
694.082,864.173,215.737,0.0,711.28,0.0,12.09,254.263,388.242,148.235,0.126,0.0,0.0,0.0,79.141,23.992,129.476
311.701,495.741,19.755,5.452,1232.34,0.0,13.636,138.095,317.608,21.281,1.161,0.0,4.078,4.69,63.032,21.259,90.236
259.957,238.062,0.575,2.272,565.555,1069.126,13.635,83.326,170.867,2.198,0.0,0.171,0.285,0.0,35.603,21.928,45.477
156.382,321.15,0.0,19.362,667.141,1070.157,11.695,73.573,148.564,7.014,0.0,0.016,0.0,0.0,65.805,22.316,56.698
394.33,241.334,38.368,119.284,643.095,552.636,11.663,179.169,300.963,35.03,0.146,0.313,7.935,12.628,22.864,22.089,47.011
478.211,631.48,122.268,388.146,544.736,0.0,11.714,309.193,469.527,52.957,0.0,0.0,0.0,0.0,42.651,18.695,95.972
230.006,243.442,0.0,0.0,695.061,1109.032,7.258,67.295,124.291,11.562,0.0,0.036,0.0,0.0,51.805,22.35,45.388
525.663,150.199,13.319,31.357,813.998,487.199,14.886,92.689,196.358,82.158,0.0,0.186,0.075,0.0,57.344,21.64,42.787
196.507,280.749,0.0,255.275,719.245,484.016,12.774,110.552,240.244,19.404,0.017,0.011,3.446,6.745,18.171,23.594,46.164
332.931,82.023,0.44,184.056,329.49,951.837,15.396,127.079,210.279,24.579,0.109,0.222,0.896,0.0,10.397,22.265,42.623
402.27,156.13,0.0,0.0,611.703,906.941,9.901,95.153,176.34,4.212,0.0,0.112,7.379,26.438,1.793,20.569,28.087
393.698,64.794,0.0,0.0,364.533,1466.855,14.957,97.112,147.922,3.265,0.018,0.0,1.767,0.0,49.072,22.927,41.354
396.035,92.268,0.0,5.183,688.817,898.059,11.284,79.406,135.6,16.224,0.0,0.0,0.074,0.0,15.519,23.738,34.915
1066.608,254.383,85.348,0.0,0.0,1458.106,8.233,255.74,468.958,91.036,0.59,1.015,58.163,271.167,27.352,14.339,41.194
549.204,111.074,0.0,68.476,387.199,1054.385,10.102,196.145,352.766,0.481,0.116,0.953,21.937,103.336,12.026,17.217,21.312
408.494,122.26,5.417,36.325,965.914,737.533,10.689,79.494,200.401,0.0,0.254,0.0,2.389,8.564,47.593,23.844,45.214
153.871,915.851,42.412,43.548,608.266,64.409,13.862,165.749,319.635,34.9,0.864,0.0,7.773,66.969,25.85,22.956,133.11
534.842,138.874,0.0,37.192,1188.997,181.699,9.049,95.178,142.16,146.503,0.192,0.0,1.382,0.0,16.203,24.498,30.713
540.858,224.369,28.573,8.159,833.766,531.701,12.907,117.203,222.886,122.197,0.281,0.0,11.546,67.192,13.578,21.699,28.382
224.093,270.623,0.0,16.181,621.147,1245.927,14.181,88.173,171.313,12.589,0.0,0.0,0.0,0.0,105.847,23.235,62.811
518.993,107.529,0.0,74.791,801.103,528.234,9.313,69.971,112.83,65.491,0.213,0.0,0.481,0.0,19.382,24.786,37.475
185.026,229.629,1.321,443.936,590.103,824.391,10.096,145.345,284.477,25.925,0.0,0.192,8.078,12.872,20.988,19.498,39.543
187.3,342.517,0.0,0.0,699.398,801.031,13.087,95.435,178.776,3.684,0.0,0.083,0.0,0.0,52.76,22.534,62.659
475.745,133.803,4.939,2.979,1223.501,252.37,12.619,107.349,235.028,13.079,0.593,0.0,8.449,9.102,6.289,23.359,30.501
335.86,153.954,0.0,33.692,686.446,987.132,10.096,81.117,148.941,8.297,0.023,0.0,1.296,0.0,68.547,21.761,47.029
332.759,808.503,58.806,214.982,603.735,0.0,12.138,220.929,354.891,8.379,0.161,0.026,3.333,17.924,25.354,18.63,117.333
416.701,128.07,2.076,12.782,1021.366,615.712,11.887,91.677,234.813,0.0,0.469,0.0,9.555,25.88,30.795,20.853,41.207
293.315,327.419,6.552,1.859,878.28,547.406,10.826,84.722,153.819,70.295,0.0,0.079,0.0,0.0,24.176,24.928,49.731
546.488,57.864,0.0,0.0,481.519,1014.824,16.033,103.905,190.916,0.0,0.0,0.0,0.311,0.0,11.925,23.148,32.608
468.665,121.988,0.0,0.0,514.999,1322.711,10.456,117.216,234.706,14.313,0.268,0.694,30.66,154.517,12.326,18.647,33.83
519.545,727.372,83.135,79.737,383.258,0.0,12.294,234.185,431.556,34.205,1.414,0.649,16.426,109.354,31.283,22.637,136.52
455.337,73.745,3.972,28.805,578.079,959.806,14.415,90.088,165.643,8.757,0.086,0.0,2.526,0.0,50.879,23.797,42.496
323.888,465.031,11.702,2.561,1242.82,0.0,13.795,133.519,292.716,16.39,0.987,0.039,1.328,0.0,77.371,22.87,90.022
271.498,203.482,0.0,43.052,731.901,962.741,5.177,67.376,117.434,0.0,0.0,0.0,0.0,0.0,36.56,22.378,43.178
257.064,276.494,0.0,302.273,649.809,413.503,12.592,142.006,255.848,43.093,0.136,0.219,6.92,32.806,24.897,22.003,51.274
314.711,99.541,7.982,102.345,371.518,1126.515,15.908,125.641,189.122,16.166,0.0,0.254,1.033,0.0,45.673,20.022,45.464
391.486,513.039,40.675,34.819,582.084,326.341,13.579,156.357,306.422,40.73,0.687,0.168,17.065,105.67,33.877,21.419,96.175
174.061,144.543,4.42,440.647,451.675,715.498,12.196,168.031,271.636,28.267,0.034,0.0,0.415,0.0,6.44,22.167,37.711
319.505,126.921,5.348,13.67,675.222,1014.818,12.923,84.721,170.504,15.989,0.102,0.006,1.949,5.378,32.305,23.927,41.656
318.533,914.83,91.167,50.041,941.435,0.0,14.091,168.877,296.758,177.656,0.622,0.0,0.0,0.0,44.771,22.015,131.93
320.786,269.814,1.376,23.668,1211.798,0.0,12.487,112.793,252.583,3.945,0.679,0.0,2.548,2.98,49.461,22.234,61.781
504.272,29.621,4.538,11.697,476.625,1022.798,16.304,95.549,188.437,10.761,0.0,0.0,1.068,0.0,61.769,22.371,44.334
372.384,177.384,0.0,0.0,1154.919,230.737,10.836,94.166,219.948,0.0,0.537,0.105,1.023,0.0,0.0,22.173,34.191
446.656,177.716,2.563,0.0,924.176,705.826,12.396,119.837,242.82,80.049,0.535,0.267,22.673,160.242,10.818,24.434,27.851
297.765,235.297,0.0,14.609,669.878,903.827,14.655,92.104,179.705,9.318,0.012,0.006,2.862,0.0,32.035,24.427,50.878
324.371,128.551,0.0,0.0,713.389,1211.752,8.782,66.883,144.198,0.0,0.0,0.04,0.0,0.0,12.334,22.074,27.903
352.717,427.052,11.023,370.96,459.09,466.852,11.952,196.006,382.488,22.956,0.227,0.488,14.533,89.137,21.067,20.689,72.197
662.24,237.445,25.788,21.707,983.028,0.0,13.822,96.741,168.018,202.881,0.0,0.0,0.0,0.0,14.689,22.654,30.858
406.088,80.143,13.536,19.608,304.847,967.409,15.571,133.172,162.249,24.373,0.0,0.328,0.965,0.0,2.43,21.873,40.021
400.577,157.461,0.0,0.0,718.638,716.966,13.17,114.123,213.227,7.484,0.097,0.01,8.584,23.16,9.825,20.349,28.327
267.885,222.534,0.0,12.987,714.292,834.076,4.747,71.647,118.887,4.556,0.0,0.0,0.0,0.0,39.795,21.249,40.397
313.629,113.449,9.524,14.855,583.715,1130.392,13.28,90.495,165.45,13.536,0.096,0.192,2.553,0.0,53.341,22.139,47.803
676.504,111.65,0.0,4.398,1429.484,0.0,14.568,93.931,212.346,57.096,0.214,0.0,0.363,0.0,0.0,23.544,23.88
365.037,141.573,0.0,29.171,586.975,855.274,13.705,90.339,159.903,32.043,0.0,0.0,0.0,0.0,36.443,23.042,37.178
384.261,148.534,0.0,27.035,562.431,985.176,8.379,73.684,160.425,3.384,0.197,0.0,0.015,0.0,31.319,23.705,40.351
453.971,74.581,0.0,17.359,974.123,715.582,13.695,90.134,215.421,0.0,0.148,0.0,1.44,0.0,35.178,24.267,40.229
411.819,151.187,8.221,0.0,777.362,737.516,11.622,93.765,181.6,0.0,0.287,0.0,5.638,12.963,6.554,20.907,32.12
350.693,439.96,0.402,206.78,500.769,357.443,12.011,147.083,309.782,2.267,0.437,0.0,10.24,59.1,19.148,21.63,62.626
447.118,303.249,23.314,51.61,809.988,532.844,15.825,90.065,192.296,106.078,0.0,0.0,0.0,0.0,99.369,23.41,65.105
311.144,100.761,0.0,162.925,502.896,858.162,13.865,117.457,175.981,22.149,0.0,0.123,0.0,0.0,0.0,21.278,30.513
351.725,107.582,0.0,9.634,543.281,1120.147,14.558,85.119,165.122,6.804,0.0,0.066,1.896,0.0,48.439,22.523,45.235
200.698,901.384,12.625,188.254,594.249,0.0,13.739,193.47,334.309,14.93,1.002,0.0,4.568,48.382,19.505,22.802,124.809
282.35,272.019,11.044,39.076,875.875,394.313,13.079,112.107,221.748,14.493,0.582,0.0,5.701,37.54,47.903,23.786,61.003
393.833,172.784,0.0,0.0,1324.489,0.0,12.002,111.689,233.494,24.036,0.634,0.053,5.391,17.862,15.64,20.755,37.755
330.389,530.743,34.526,0.0,1320.331,0.0,13.912,145.049,375.593,22.949,1.562,0.047,3.599,22.057,65.063,26.386,100.284
266.837,234.407,0.0,0.0,683.153,930.465,6.325,77.541,146.766,2.414,0.0,0.0,0.0,0.0,30.801,21.801,42.685
227.791,724.914,57.76,85.488,760.293,0.0,14.361,168.281,312.536,41.69,1.033,0.0,3.637,42.217,53.783,22.985,123.313
374.052,169.19,7.276,0.0,602.451,894.091,14.337,94.727,138.328,55.517,0.0,0.355,0.256,0.0,8.888,21.014,38.171
329.435,139.51,0.0,38.593,905.274,487.136,10.225,97.113,190.178,0.0,0.138,0.0,1.71,16.947,57.132,23.346,53.243
294.665,194.252,5.319,3.529,810.869,1004.244,8.816,76.298,162.886,10.903,0.079,0.0,0.81,0.0,50.9,22.389,47.375
350.758,161.637,0.0,7.24,849.023,796.836,6.187,75.618,141.124,0.0,0.104,0.0,0.0,0.0,20.734,21.936,38.981
