FA,GGBS,SF,MK,FA.1,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
522.285,140.212,1.881,3.156,1835.388,0.0,13.022,105.103,301.597,9.315,0.754,0.0,2.768,0.0,44.305,23.946,37.542
325.839,252.075,0.0,134.096,1005.124,56.073,11.556,154.506,320.84,0.0,0.622,0.164,1.158,0.0,6.096,23.554,38.961
336.824,129.176,0.0,23.276,568.827,839.734,13.82,97.189,154.772,14.806,0.015,0.0,1.336,0.0,8.177,22.345,35.6
401.236,131.126,2.357,17.158,846.739,814.544,9.656,86.667,181.175,1.634,0.113,0.052,3.488,24.668,33.644,21.671,42.366
367.278,150.652,0.0,7.01,783.886,714.188,12.248,102.705,217.249,17.63,0.263,0.0,13.085,80.909,5.291,21.443,32.756
188.638,954.487,69.858,54.438,754.938,0.0,15.309,185.572,323.046,31.422,0.473,0.0,0.0,0.0,67.675,21.56,144.647
244.774,229.307,0.0,12.682,814.188,793.763,5.161,73.082,125.201,0.0,0.0,0.042,0.0,0.0,43.027,21.178,46.752
444.696,112.852,0.0,14.296,443.464,1208.541,10.916,82.726,157.634,12.196,0.25,0.046,1.884,0.0,23.369,23.589,37.72
794.892,205.513,36.569,0.0,700.771,114.636,12.867,158.607,169.687,178.936,0.0,0.166,0.0,0.0,0.322,23.432,15.236
520.07,77.412,0.0,0.0,757.619,660.623,14.857,93.041,172.689,25.963,0.0,0.201,0.245,0.0,1.848,22.726,25.632
472.7,116.364,10.36,45.216,685.228,864.725,14.389,80.805,153.418,53.634,0.086,0.0,2.367,0.0,66.588,24.621,43.011
464.747,74.531,1.36,0.0,625.083,930.944,11.99,69.236,127.421,52.724,0.0,0.002,0.163,0.0,13.059,23.241,24.557
582.854,315.85,44.926,34.603,1162.57,138.344,14.775,90.591,233.8,204.428,0.108,0.0,0.0,0.0,65.071,24.474,50.587
230.672,250.082,0.0,14.52,858.578,739.956,11.451,88.266,172.241,6.172,0.345,0.174,0.0,0.0,2.129,21.405,43.433
446.118,119.03,0.0,0.0,1204.153,198.67,13.023,94.375,190.02,0.0,0.441,0.0,2.051,0.0,0.0,23.196,31.683
426.408,80.587,0.0,12.319,644.29,1010.23,12.154,77.676,151.713,0.0,0.0,0.0,0.707,0.0,10.45,22.581,27.015
131.057,445.935,0.0,11.435,927.921,579.585,10.218,98.684,196.544,0.0,0.137,0.101,0.0,0.0,36.342,22.742,66.133
208.713,236.931,0.0,0.0,806.079,813.694,7.525,79.313,125.23,1.022,0.0,0.097,0.0,0.0,30.869,22.893,46.516
281.285,166.073,5.39,41.467,622.987,1018.779,8.706,81.854,151.086,10.457,0.064,0.053,0.0,0.0,7.782,21.938,35.146
416.671,102.91,0.0,49.897,687.304,1065.633,10.156,84.478,160.526,6.171,0.121,0.0,0.373,0.0,90.778,21.809,48.256
449.784,160.943,0.0,0.0,1157.481,199.946,11.193,130.111,255.381,5.678,0.99,0.0,18.888,96.029,7.548,22.837,36.455
411.204,82.661,0.0,0.0,357.494,1284.64,12.18,71.658,127.606,1.336,0.0,0.0,0.0,0.0,1.724,21.487,25.145
474.954,557.261,56.672,12.601,1140.817,0.0,13.365,132.117,275.055,230.14,0.72,0.0,4.708,57.45,25.599,23.945,68.23
815.664,811.386,157.065,19.492,478.053,61.92,10.935,270.471,409.841,112.723,0.75,0.305,17.167,84.721,38.947,22.179,122.062
339.595,154.355,14.049,0.0,598.596,902.941,13.182,77.892,182.392,7.994,0.101,0.0,2.337,0.0,10.941,22.371,34.07
545.947,483.392,55.882,32.567,833.451,401.773,12.808,143.908,305.583,186.388,0.825,0.0,20.981,176.214,28.804,20.62,75.424
503.141,954.452,118.173,21.905,964.166,0.0,13.385,182.868,323.093,254.539,0.706,0.0,0.0,3.708,41.522,21.565,131.863
528.17,154.404,0.0,0.0,276.649,1355.895,10.147,168.372,322.235,0.0,0.286,0.671,27.089,130.229,8.412,15.281,30.076
963.176,741.968,108.604,0.0,0.0,1110.751,9.919,304.44,575.966,33.977,3.237,0.789,46.743,216.772,34.916,20.631,143.496
346.789,125.731,0.0,5.846,715.597,1205.485,11.351,74.3,159.441,1.47,0.0,0.0,0.0,0.0,77.795,23.183,46.806
693.353,229.915,51.845,0.0,357.074,983.138,10.838,188.817,331.194,66.339,0.439,0.153,34.787,168.66,26.909,15.46,33.51
249.484,201.573,3.362,0.0,710.174,984.524,11.416,71.626,135.04,18.143,0.0,0.077,0.0,0.0,12.555,22.899,38.07
190.975,866.333,38.875,62.292,705.456,271.532,14.743,143.992,259.658,83.442,0.098,0.0,0.0,0.0,65.223,21.511,121.788
346.181,134.674,0.0,18.347,842.098,1086.277,10.78,71.508,142.573,0.0,0.0,0.0,0.723,0.0,120.936,24.039,57.004
527.599,189.545,26.879,312.762,236.662,512.686,9.896,297.723,464.429,0.0,0.0,0.78,13.757,0.0,21.177,21.168,38.733
332.876,589.63,25.698,0.0,1082.088,0.0,11.812,168.844,339.424,9.646,1.746,0.0,4.358,15.87,15.95,24.535,95.392
516.288,124.064,0.0,0.0,466.21,1179.864,11.271,145.9,273.614,0.0,0.531,0.313,43.015,200.38,6.205,19.05,25.517
508.047,383.855,45.071,24.293,542.541,816.799,11.592,155.314,333.296,133.412,0.512,0.706,34.112,237.321,30.95,22.454,87.041
433.461,109.923,0.0,50.136,580.568,1173.319,9.567,87.384,158.819,0.0,0.149,0.0,1.081,0.0,64.063,22.833,44.851
347.473,88.587,0.0,0.0,486.366,1338.984,13.958,74.076,140.823,6.534,0.0,0.0,0.297,0.0,60.135,22.238,42.92
352.304,805.742,71.45,0.0,725.394,0.0,14.756,191.882,396.102,106.947,1.551,0.0,13.362,135.678,33.707,21.461,140.533
212.227,717.02,28.289,35.49,681.288,224.457,14.365,145.589,266.101,19.572,0.416,0.0,4.042,25.434,55.754,24.035,119.646
146.728,331.189,0.0,263.118,655.833,663.474,11.102,129.797,245.71,4.728,0.0,0.265,2.156,0.0,14.174,22.3,51.712
470.516,138.486,0.0,7.96,1623.284,0.0,11.957,105.658,270.411,0.0,0.745,0.0,2.19,0.0,26.79,23.325,41.386
420.399,171.754,0.0,33.564,653.547,724.391,6.59,95.801,165.966,3.781,0.202,0.16,7.792,15.092,24.478,20.657,39.857
508.764,201.327,14.637,19.386,1644.032,0.0,13.047,123.142,298.983,50.952,0.825,0.0,5.171,0.0,51.601,22.113,42.806
438.491,197.458,20.672,23.156,795.745,378.772,12.033,118.1,207.105,76.07,0.163,0.0,9.583,50.817,15.161,20.279,35.655
327.113,114.549,6.703,6.094,574.858,1211.128,13.19,83.54,156.527,21.08,0.079,0.0,1.751,0.0,22.381,23.53,39.621
428.867,110.535,0.0,23.619,1195.913,232.991,11.994,94.69,230.501,0.0,0.284,0.0,1.838,0.0,41.352,23.52,43.042
575.131,388.75,65.609,4.199,821.29,217.522,13.687,135.684,213.251,126.559,0.086,0.0,0.0,0.0,27.387,24.517,61.234
438.966,131.812,2.429,0.0,679.191,860.0,12.889,73.033,145.327,60.612,0.0,0.0,1.868,0.0,3.333,21.09,22.816
486.867,871.358,100.952,0.0,508.597,0.0,12.556,230.178,423.615,45.923,1.133,0.0,7.012,70.419,27.858,21.864,124.778
319.62,151.409,0.511,7.528,926.666,555.095,13.11,89.633,200.833,1.761,0.305,0.029,1.92,0.0,10.663,23.166,38.113
375.046,185.824,14.373,0.0,859.671,661.095,10.919,88.063,164.479,68.206,0.207,0.074,3.062,0.0,20.137,24.209,38.803
78.845,815.24,31.274,1.451,727.085,433.645,12.894,133.869,253.39,53.627,0.202,0.0,0.0,0.0,74.513,21.942,117.412
389.007,106.319,12.474,57.536,487.535,914.45,14.659,121.022,195.223,24.485,0.0,0.446,1.657,0.0,23.518,22.332,44.822
596.119,105.432,8.187,56.859,791.324,450.07,16.368,97.646,211.711,77.94,0.0,0.0,0.0,0.0,81.003,24.088,43.961
326.195,158.444,17.252,7.752,699.934,940.893,13.039,87.29,179.821,13.15,0.055,0.064,1.67,4.355,34.439,21.824,45.317
295.922,165.461,0.0,19.668,680.542,930.142,7.41,73.321,136.989,3.218,0.0,0.0,0.0,0.0,54.71,22.865,42.496
579.212,840.897,185.184,0.0,671.141,0.0,12.011,263.095,371.625,71.31,0.068,0.0,0.0,0.0,35.782,22.438,117.284
301.064,160.317,0.0,10.201,760.266,1141.874,10.126,73.783,158.986,0.0,0.0,0.0,0.0,0.0,88.204,23.912,50.592
332.575,146.595,4.679,9.047,756.027,903.638,10.025,72.718,167.153,6.206,0.133,0.0,1.796,4.137,36.723,22.297,45.161
626.948,242.829,17.747,0.0,834.302,629.123,11.718,137.87,269.921,202.24,0.408,0.0,28.726,190.97,22.529,19.759,30.507
81.915,910.067,12.88,22.88,771.15,4.078,14.115,141.061,230.112,18.115,0.031,0.0,0.0,0.0,92.513,22.037,126.887
446.645,101.836,3.673,21.372,884.846,707.832,12.677,86.481,196.997,0.0,0.132,0.0,1.433,0.0,31.115,21.585,38.738
574.764,360.768,64.139,16.374,1302.906,0.0,12.699,124.914,253.708,185.453,0.617,0.0,0.0,0.0,45.792,24.343,52.571
236.068,161.197,6.216,33.439,674.587,685.735,12.201,82.416,149.399,21.695,0.0,0.098,1.079,0.0,25.573,20.882,41.194
570.442,50.547,0.0,39.612,692.302,887.506,14.837,88.412,175.471,17.071,0.0,0.0,2.009,0.0,42.032,24.682,34.257
156.69,447.152,0.0,0.0,668.594,845.911,11.177,99.468,186.078,11.413,0.0,0.0,0.0,0.0,16.621,23.139,59.848
423.501,98.407,3.403,0.0,423.458,1159.516,15.358,94.596,163.988,2.368,0.002,0.025,0.2,0.0,11.475,21.7,33.999
668.017,927.026,166.651,3.69,507.396,0.0,12.377,237.612,414.513,182.354,0.754,0.0,8.026,37.01,36.915,22.596,129.414
356.871,162.095,0.0,5.373,561.675,1162.51,13.929,78.292,145.627,27.907,0.073,0.0,1.549,0.0,66.42,25.116,48.033
414.945,128.993,0.0,38.308,399.015,1016.82,13.345,118.396,198.307,11.266,0.027,0.0,1.621,0.0,0.0,23.159,26.11
563.783,84.396,11.524,26.736,854.656,499.772,14.65,75.851,166.181,67.69,0.004,0.0,1.26,0.0,50.942,24.102,31.382
648.577,236.318,0.0,0.0,667.107,300.123,13.984,148.64,210.22,59.775,0.0,0.327,2.604,0.0,0.0,18.956,17.495
149.872,90.277,4.58,355.416,519.954,905.959,13.556,133.168,228.327,24.653,0.0,0.054,0.977,0.0,7.954,22.437,37.302
366.906,121.66,9.518,12.037,894.325,803.618,11.04,86.036,179.368,2.495,0.028,0.124,1.066,0.0,73.708,23.135,49.183
464.825,109.861,0.0,22.114,454.817,1140.427,9.224,74.504,146.699,11.394,0.142,0.023,1.261,0.0,22.936,22.551,36.389
364.204,157.033,5.454,28.087,823.248,1008.671,13.777,74.583,197.063,0.0,0.0,0.0,0.05,0.0,121.873,24.887,54.876
138.118,545.647,0.0,11.078,954.244,196.718,12.101,118.86,251.276,0.0,0.657,0.168,0.0,0.0,14.068,22.181,73.137
378.703,151.439,7.211,2.02,858.66,604.401,12.333,87.421,190.282,20.701,0.211,0.0,4.427,22.909,9.261,23.461,32.09
321.483,154.807,0.0,28.027,737.435,1121.82,8.56,86.935,144.956,2.97,0.014,0.0,0.583,0.0,74.244,22.427,50.067
577.83,424.845,46.768,49.333,378.702,438.759,10.773,206.447,365.662,20.681,0.657,0.629,20.043,124.927,16.827,16.318,73.34
320.875,113.893,3.905,12.153,542.736,1239.222,12.336,75.295,147.491,11.265,0.005,0.03,0.45,0.0,23.357,21.819,38.338
146.354,733.872,27.101,225.895,598.792,8.306,14.736,175.163,261.661,23.563,0.0,0.0,0.0,0.0,41.946,20.208,104.208
345.145,138.82,0.353,14.951,760.612,983.385,9.934,77.991,163.808,0.57,0.022,0.0,0.61,0.0,89.946,24.023,45.791
242.58,352.286,0.0,824.334,531.691,0.0,12.616,248.155,446.047,30.023,0.134,0.08,5.405,2.497,29.002,25.512,66.648
397.096,128.916,0.0,0.0,832.5,657.109,11.384,67.49,135.588,43.097,0.0,0.0,0.0,0.0,0.0,22.89,26.007
488.897,220.666,16.427,48.448,1040.449,204.228,13.523,93.691,214.085,138.793,0.21,0.0,8.558,51.11,48.119,21.677,39.066
413.273,101.792,1.529,14.563,663.134,1055.812,11.989,82.915,188.164,0.0,0.0,0.0,1.111,0.0,54.669,21.121,40.442
309.12,683.017,60.603,374.784,732.796,6.863,12.04,240.011,395.861,0.0,0.021,0.223,3.367,0.0,27.52,19.185,95.245
277.301,292.725,0.397,17.111,655.897,1001.738,12.362,91.793,172.097,40.025,0.0,0.0,0.0,0.0,13.77,22.751,46.736
1.852,210.067,2.706,600.579,629.563,758.555,12.357,153.941,260.961,27.074,0.0,0.05,1.18,0.0,37.595,23.211,44.589
239.988,210.964,0.0,3.466,666.337,1054.676,9.321,76.139,128.043,8.398,0.0,0.0,0.0,0.0,55.263,22.141,45.223
427.03,106.001,2.185,30.678,848.562,535.639,13.775,92.416,200.409,4.707,0.204,0.0,2.371,0.0,30.507,22.574,43.724
386.752,129.875,2.52,8.248,981.655,605.888,11.012,73.602,176.296,44.069,0.077,0.0,0.103,0.0,3.088,22.611,25.306
437.215,154.641,0.0,0.0,821.242,768.936,10.532,57.556,87.202,94.545,0.0,0.023,0.0,0.0,0.0,24.775,25.821
240.859,187.641,0.0,13.293,671.208,1101.93,11.304,72.01,139.268,0.0,0.0,0.0,0.438,0.0,69.463,22.222,48.673
557.717,392.371,27.585,25.479,684.478,0.0,11.948,201.039,394.323,15.814,2.093,0.115,27.667,112.564,31.395,21.049,74.45
200.819,236.33,0.0,0.0,707.157,1018.236,6.659,67.179,108.133,9.82,0.0,0.08,0.0,0.0,32.446,23.069,40.129
154.105,510.335,0.0,18.521,823.84,797.711,14.25,95.696,196.543,12.514,0.025,0.0,0.0,3.043,106.984,24.196,82.402
149.346,69.326,0.0,646.274,289.674,540.064,15.918,222.921,326.659,36.296,0.0,0.336,0.0,0.0,17.922,22.095,46.569
473.466,301.425,50.672,27.574,776.053,87.219,11.88,140.828,228.535,72.304,0.2,0.342,0.876,0.0,28.687,23.757,49.594
389.0,105.942,2.346,9.792,592.358,1092.628,8.9,75.778,175.131,9.482,0.113,0.271,9.128,51.125,53.662,23.182,40.787
503.7,49.825,0.0,15.95,394.012,1314.475,12.435,77.61,124.757,4.877,0.014,0.0,0.602,0.0,19.838,24.082,34.638
864.331,173.857,74.211,0.0,402.99,289.159,12.208,205.824,215.483,96.889,0.0,0.278,0.0,0.0,4.766,26.143,24.188
477.624,76.82,0.0,9.475,1025.577,651.908,13.887,102.351,216.093,0.0,0.155,0.0,1.744,0.0,39.997,21.57,41.029
217.816,554.44,23.027,18.665,1015.928,0.0,13.101,147.473,314.353,31.405,0.884,0.111,2.263,26.896,41.027,22.553,95.826
358.112,152.073,9.12,0.0,589.286,850.629,12.625,89.648,140.898,3.699,0.0,0.131,0.0,0.0,0.0,22.68,26.06
450.739,614.23,39.687,0.0,1340.789,0.0,12.093,189.344,401.46,14.197,2.42,0.106,4.337,0.0,25.261,22.965,110.387
358.287,111.874,0.0,9.042,565.11,1161.631,9.532,70.585,134.196,0.0,0.042,0.0,0.116,0.0,28.926,21.298,34.758
402.944,136.028,0.0,0.0,1112.992,471.479,10.661,76.448,160.644,67.346,0.03,0.0,0.0,0.0,0.0,25.404,22.131
310.589,265.59,0.0,1.297,1114.582,259.439,11.97,105.732,226.564,0.0,0.516,0.274,1.237,0.0,25.73,22.775,54.698
346.438,167.428,0.0,6.275,804.817,883.377,8.199,84.656,163.923,0.0,0.145,0.103,3.686,15.15,21.186,23.374,40.705
425.51,68.945,0.0,0.0,369.745,1349.234,14.489,87.757,148.909,10.931,0.238,0.055,1.364,0.0,36.162,23.807,44.46
316.138,128.2,1.497,0.608,768.815,1111.828,13.544,76.807,163.267,2.459,0.0,0.006,1.222,0.0,56.816,22.416,46.343
542.667,138.093,0.0,41.274,770.276,523.839,11.849,99.26,150.797,51.301,0.144,0.062,2.16,0.0,23.111,24.071,37.019
363.158,106.127,0.129,0.0,590.756,1193.805,10.528,78.146,145.566,3.728,0.115,0.019,0.733,0.0,14.732,21.967,35.002
322.987,245.675,6.245,14.828,696.422,912.256,12.341,98.622,198.574,5.536,0.247,0.0,3.891,10.332,37.148,21.319,51.127
282.368,126.835,0.0,0.0,515.516,1368.16,11.774,66.676,132.187,0.0,0.0,0.0,0.0,0.0,36.737,20.88,33.353
506.73,94.493,0.0,11.289,1165.159,400.199,14.483,102.935,235.386,0.0,0.206,0.0,1.32,0.0,38.917,22.282,35.442
258.747,225.333,0.0,0.0,706.479,846.525,13.054,86.725,167.215,0.0,0.0,0.0,0.0,0.0,20.191,22.005,42.044
460.091,144.928,0.0,0.0,1210.38,163.596,12.835,106.345,227.499,12.65,0.442,0.0,3.25,0.0,4.981,20.499,26.645
907.514,703.528,139.839,55.523,33.901,129.951,10.086,296.759,525.567,71.208,1.254,0.336,31.539,186.434,35.884,18.341,118.878
301.127,916.482,80.514,37.554,639.153,0.0,14.342,190.124,339.988,118.469,0.947,0.0,2.501,39.727,33.015,22.449,141.399
492.101,746.402,93.194,84.003,468.017,0.0,11.751,237.142,387.254,36.203,0.428,0.105,1.897,0.0,27.907,17.931,114.787
606.094,64.53,4.036,64.8,598.769,684.824,14.154,80.558,141.247,77.005,0.128,0.0,1.989,0.0,54.52,27.478,37.692
217.274,123.582,5.201,149.987,465.698,1037.436,13.417,89.424,149.931,16.228,0.071,0.016,1.327,0.0,18.531,22.654,38.448
215.794,731.907,61.955,6.974,690.431,242.609,13.797,169.237,264.214,43.867,0.535,0.0,0.412,0.944,29.952,21.861,116.564
308.115,151.486,18.049,27.464,503.926,922.987,13.236,108.008,134.058,5.716,0.0,0.138,0.0,0.0,0.0,24.082,35.679
480.995,73.971,2.02,1.773,565.394,1073.162,11.365,76.108,139.117,13.506,0.047,0.007,0.0,0.0,4.554,22.101,27.885
446.9,27.766,0.0,13.485,222.825,1449.463,17.893,124.306,172.127,0.0,0.0,0.054,0.211,0.0,75.799,21.572,51.959
406.648,116.979,0.0,26.727,643.291,882.894,9.834,87.197,173.382,0.0,0.046,0.015,1.712,0.0,33.108,23.076,39.958
393.034,740.285,34.182,45.913,320.317,667.602,13.286,194.573,366.331,59.456,1.2,0.36,34.462,242.306,19.964,18.893,122.362
305.829,169.39,0.0,6.201,563.504,1246.354,12.264,70.092,164.042,0.0,0.0,0.0,0.0,0.0,76.285,22.399,45.752
21.43,661.814,0.0,238.308,699.306,329.66,13.53,131.455,227.268,9.627,0.0,0.0,0.0,0.0,32.072,22.008,87.282
785.63,361.006,20.787,60.882,205.945,634.947,9.089,263.27,500.135,18.387,1.639,1.192,33.468,141.039,22.811,20.656,72.928
330.811,87.985,5.119,9.611,558.207,1204.91,13.609,76.675,153.448,3.174,0.036,0.0,1.929,0.0,39.84,21.854,43.297
307.984,97.14,2.868,76.017,399.397,1013.338,14.334,113.687,186.849,22.557,0.0,0.231,0.639,0.0,15.602,22.146,41.737
356.679,158.279,5.832,8.63,1009.321,521.211,10.548,83.363,158.989,58.726,0.02,0.042,1.311,0.0,10.328,24.78,33.367
922.315,506.048,110.76,8.076,0.0,1148.354,8.808,294.214,476.498,25.593,1.151,1.177,50.218,245.834,24.029,17.94,96.077
567.158,214.209,10.99,0.0,862.587,297.895,12.053,129.7,237.341,106.278,0.602,0.191,19.822,106.866,16.992,22.254,34.65
540.414,99.215,0.0,17.758,1023.86,336.645,13.992,85.338,164.264,39.437,0.05,0.134,0.755,0.0,10.63,24.162,28.66
236.748,565.039,39.251,706.908,428.367,32.537,12.985,275.568,412.39,22.969,0.0,0.0,0.0,0.0,40.93,19.944,87.236
435.797,122.631,0.0,23.279,924.646,544.02,13.003,100.341,229.432,0.901,0.248,0.0,3.795,0.0,4.799,24.516,28.189
244.133,126.006,0.0,130.63,461.62,1030.569,14.358,110.727,163.064,19.227,0.017,0.059,1.516,0.0,21.613,20.856,40.692
325.753,169.608,0.0,0.0,690.751,937.484,5.426,77.326,151.37,0.651,0.074,0.006,4.404,3.42,23.217,20.809,41.614
281.014,308.278,0.0,4.344,1323.601,107.549,11.993,113.824,243.937,0.0,0.661,0.119,1.639,0.0,19.931,21.877,56.406
801.938,179.727,77.873,0.0,430.092,615.663,13.779,170.912,195.023,117.35,0.0,0.0,0.0,0.0,23.553,26.576,33.31
277.971,214.826,0.0,0.0,402.739,1297.497,14.625,85.741,140.672,6.43,0.0,0.0,1.405,0.0,24.258,20.505,42.586
718.892,409.221,105.373,326.109,481.756,90.814,9.202,333.267,519.526,38.287,0.117,0.86,11.694,0.0,36.555,20.313,72.19
227.839,186.574,0.0,0.0,499.884,1291.096,15.012,82.204,152.937,0.0,0.0,0.0,0.836,0.0,58.68,20.649,48.526
337.366,149.488,3.342,5.598,698.549,1137.043,12.56,82.508,170.939,10.476,0.129,0.11,2.607,0.0,68.438,24.008,49.225
662.856,629.983,81.641,22.388,287.843,324.852,11.823,230.905,468.46,21.61,2.604,0.801,33.442,168.514,35.304,21.205,126.127
364.805,120.962,0.0,14.979,534.726,1261.963,13.432,74.135,152.939,0.0,0.0,0.0,0.637,0.0,71.384,22.22,42.39
167.477,954.945,49.766,50.677,805.962,0.0,15.726,162.946,296.497,46.87,0.973,0.0,0.0,5.025,73.707,22.003,143.47
471.618,41.092,0.0,11.48,495.052,1099.138,13.9,79.43,149.882,0.0,0.0,0.0,0.714,0.0,26.917,21.881,30.021
285.765,272.451,0.0,0.0,728.214,872.538,13.105,93.779,193.72,8.16,0.214,0.0,0.723,0.0,10.099,21.839,44.462
596.66,460.101,73.386,0.0,910.77,586.084,12.046,150.692,296.088,198.85,0.553,0.0,12.65,66.825,27.548,24.245,68.885
392.475,162.687,0.0,0.0,516.465,1055.038,7.686,94.131,164.517,4.051,0.06,0.526,20.179,106.566,20.578,19.518,38.257
442.947,96.677,0.0,27.609,686.638,870.814,12.451,88.764,185.368,8.313,0.104,0.0,1.368,0.0,52.943,24.904,40.14
580.881,97.906,6.395,41.284,661.618,513.943,15.87,85.736,164.223,61.203,0.0,0.027,0.451,0.0,42.72,22.997,35.714
400.077,113.159,0.0,18.223,489.204,1134.104,14.371,78.959,156.187,11.557,0.0,0.0,0.82,0.0,67.0,24.452,43.723
481.9,96.76,6.91,32.983,1084.083,497.688,14.057,95.802,211.097,0.0,0.025,0.0,0.789,0.0,61.355,22.18,43.105
269.005,272.043,5.71,10.036,759.584,736.964,13.121,92.165,198.4,9.938,0.251,0.0,2.176,10.18,51.848,23.94,58.97
398.602,139.684,0.0,0.0,775.963,823.357,12.291,97.542,204.348,1.435,0.148,0.125,1.884,7.5,0.0,21.817,28.909
449.644,112.815,0.0,0.0,518.461,1053.288,10.163,94.663,199.779,0.0,0.054,0.339,17.188,85.107,4.172,18.915,27.674
403.255,127.818,3.659,5.739,860.964,545.408,10.829,87.253,178.143,13.38,0.073,0.009,1.113,0.0,8.793,21.979,32.545
363.587,116.718,0.0,9.932,685.925,1038.228,10.818,78.563,155.642,10.912,0.002,0.022,0.484,0.0,46.872,22.97,38.21
467.939,143.145,3.342,46.819,623.758,970.327,15.619,86.407,184.645,19.149,0.0,0.0,1.237,0.0,108.919,23.933,55.657
353.78,108.721,0.0,0.0,598.265,1169.55,9.923,74.094,161.392,0.0,0.002,0.0,0.995,0.0,33.631,20.734,37.757
395.722,91.609,0.0,0.0,516.002,1131.669,13.794,68.849,163.793,1.334,0.0,0.0,0.44,0.0,49.725,21.203,39.392
320.501,165.205,0.0,0.0,683.913,1321.97,5.844,79.651,145.048,0.0,0.0,0.024,5.955,20.313,69.806,20.878,47.341
0.557,766.871,0.0,84.476,805.151,311.928,14.785,114.64,222.468,1.838,0.0,0.0,0.0,0.0,112.868,23.319,108.598
332.072,1032.971,102.807,60.628,895.94,0.0,14.471,180.079,326.466,124.872,0.289,0.0,0.0,0.0,68.292,22.157,140.033
390.6,110.006,3.409,25.7,769.164,1035.283,10.451,75.727,154.724,12.036,0.012,0.054,0.554,0.0,65.859,23.519,44.317
414.352,139.024,6.341,18.715,645.468,947.93,11.383,89.206,172.784,13.588,0.104,0.098,2.146,0.0,9.17,22.307,33.999
457.778,87.625,0.0,42.708,441.09,1182.562,11.807,79.828,155.915,3.43,0.175,0.0,0.72,0.0,58.128,24.156,40.629
346.681,505.564,24.563,33.473,840.768,77.82,13.422,163.003,322.082,68.011,1.215,0.074,13.767,121.495,19.791,24.433,91.528
423.845,120.952,2.236,15.919,776.614,785.543,12.182,72.111,139.181,71.628,0.0,0.0,0.084,0.0,64.093,23.068,39.608
265.239,144.345,4.507,8.523,731.271,1140.063,12.853,74.385,148.171,10.439,0.056,0.063,1.852,0.786,41.099,22.44,42.777
163.552,890.057,38.111,38.466,786.344,0.0,14.755,159.064,337.324,31.945,1.024,0.0,1.786,35.456,58.116,24.031,136.723
388.432,144.875,0.0,0.0,741.169,887.318,10.092,97.495,194.988,0.0,0.139,0.04,9.359,39.843,0.0,22.05,27.934
413.4,119.689,3.657,0.0,586.881,937.562,12.848,94.081,184.206,8.688,0.043,0.053,1.29,0.0,5.573,21.916,34.871
220.786,130.437,1.264,178.338,540.294,964.359,13.867,118.191,200.446,31.171,0.163,0.224,1.885,0.0,30.36,25.282,45.024
282.413,236.368,11.112,0.0,1050.193,406.132,12.512,88.215,220.765,4.758,0.34,0.496,0.751,7.079,45.315,23.992,53.624
394.762,197.257,1.091,23.582,899.483,554.616,13.035,88.104,165.447,69.291,0.102,0.0,2.281,9.289,14.121,21.816,31.194
232.311,235.806,0.0,0.0,584.173,1045.609,8.601,76.867,130.783,2.453,0.0,0.0,0.0,0.0,11.062,22.808,37.122
60.093,848.46,10.397,0.0,802.133,36.983,10.308,135.819,223.052,13.085,0.026,0.0,0.0,0.0,44.465,25.075,110.024
232.199,738.382,72.507,21.797,747.535,127.819,14.492,159.345,267.066,68.546,0.342,0.0,0.0,0.0,48.061,21.321,109.859
187.739,159.4,0.0,741.358,537.697,379.618,11.36,207.577,390.743,36.63,0.154,0.082,5.743,0.0,18.211,23.701,39.788
197.956,864.7,37.642,55.62,936.04,0.0,14.919,169.314,354.45,60.963,1.291,0.0,3.193,51.387,51.784,23.066,136.757
211.668,295.775,0.0,0.0,722.253,991.663,9.539,76.465,149.876,2.435,0.0,0.0,0.0,0.0,54.399,24.412,51.203
296.19,192.038,0.326,128.057,900.738,453.845,9.419,118.195,222.644,13.509,0.221,0.03,0.0,0.0,8.524,20.86,39.375
370.284,114.86,0.0,31.081,560.467,1258.321,12.299,77.573,149.838,0.0,0.0,0.0,1.394,0.0,67.006,23.358,45.509
290.139,170.329,0.0,0.0,495.69,1197.385,9.797,76.5,129.271,0.904,0.0,0.023,0.0,0.0,12.477,21.446,30.992
542.877,98.377,18.757,0.0,464.124,727.275,13.637,134.982,208.697,7.978,0.0,0.24,4.31,0.0,12.349,21.395,30.927
457.853,105.605,0.0,0.0,646.9,867.126,11.505,81.165,175.14,0.0,0.002,0.0,0.318,0.0,0.0,22.222,27.362
337.221,137.843,0.0,30.039,1007.193,759.761,10.613,79.693,172.128,7.862,0.088,0.0,0.851,12.081,97.713,24.697,55.685
306.824,188.63,0.0,0.0,758.421,869.101,5.61,74.536,143.736,1.509,0.0,0.0,0.0,0.0,24.925,23.434,39.443
430.606,75.038,0.0,0.0,432.351,1460.584,15.696,98.261,164.977,9.646,0.118,0.088,1.41,0.0,75.191,22.99,47.893
